child_term_id,parent_term_id,pattern_count,from_head_heuristic,llm_label,llm_confidence,confidence,created_at,updated_at
610,13,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1603,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1669,177,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
701,1363,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
457,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
755,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
634,617,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1089,1606,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
423,186,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
326,110,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
605,101,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
872,692,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
827,788,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1578,836,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
86,30,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1617,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1939,1861,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1917,1861,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1000,877,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1919,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
21,184,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1330,770,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1913,1616,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1265,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2056,87,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1294,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1987,253,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2217,41,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1084,318,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
862,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
100,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
85,186,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
804,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2115,2226,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2138,13,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1462,1438,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
170,1,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1625,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
641,13,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
989,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1430,829,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1408,2122,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
883,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
630,269,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
138,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1079,998,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1709,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
86,25,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
861,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1492,1316,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
358,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1575,1616,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2013,777,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
165,7,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1405,1415,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2100,2075,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2016,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
22,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
677,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1716,410,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1735,652,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
357,195,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
625,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1714,318,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1997,261,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1461,1041,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
663,652,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1850,117,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1689,410,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
665,612,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1777,114,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1823,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1936,1846,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1549,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1309,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1513,202,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
924,692,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1647,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1240,705,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
719,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1464,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1609,1343,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1797,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2184,101,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1809,959,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1067,224,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1429,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1710,181,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1916,1616,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
398,245,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1268,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
551,195,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
682,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2220,41,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1458,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
632,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
555,67,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1246,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
580,258,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1762,1167,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2141,13,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
338,87,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1482,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
744,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1266,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1196,508,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
264,268,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1417,1379,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1933,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
816,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1620,692,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1794,957,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1179,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1197,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2048,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1229,114,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2213,2109,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
854,762,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
328,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
513,42,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
604,62,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1151,1363,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
193,509,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
144,77,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1644,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
143,508,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1156,840,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1334,172,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1249,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1418,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2117,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1312,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
764,172,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1050,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1292,440,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2237,619,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
412,278,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2044,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
510,194,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
725,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1691,55,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
311,195,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
961,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1691,1861,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1184,1041,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2155,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
749,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
9,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1054,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
272,258,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2110,2109,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1279,213,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
162,126,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2125,41,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
283,7,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
664,620,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1111,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
544,536,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
16,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
683,224,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
389,946,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1399,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
78,1,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1300,290,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1894,1276,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
362,7,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1961,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1412,388,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2246,25,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2025,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
554,195,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1711,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1513,946,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1759,184,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1404,612,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1657,829,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
80,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
403,62,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1110,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1765,1167,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
701,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
850,849,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1485,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
577,196,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
881,1102,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1004,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1653,1600,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1749,652,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2197,2109,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1624,261,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
109,195,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1163,15,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
669,675,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1069,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
564,101,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2203,840,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1320,1167,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1972,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1274,1298,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
335,30,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
727,15,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2142,619,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2001,741,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1635,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1527,184,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1828,261,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
731,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
772,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1186,1041,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
611,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2014,42,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1661,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1758,202,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
784,652,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
453,534,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1632,224,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1275,1298,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
303,1102,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
685,777,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1009,114,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2071,24,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
118,1712,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2131,2122,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
728,738,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
23,1,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
595,245,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
886,290,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
180,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
166,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1160,777,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1120,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2071,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1555,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2093,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1264,1261,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1538,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
901,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
793,184,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1018,55,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1374,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
46,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1864,322,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1304,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1654,122,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2145,619,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
368,77,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1135,1363,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
391,42,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
490,164,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1117,15,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1532,770,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1751,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1232,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1188,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
962,388,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
521,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1348,213,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
530,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
717,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1927,396,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
499,496,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
497,325,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1210,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1997,213,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1745,752,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1255,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2249,25,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1484,1223,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2243,2215,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
494,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
343,123,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2248,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
557,195,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1812,42,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
847,788,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1740,35,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
135,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2043,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1536,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1658,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1488,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1449,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
576,101,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
76,25,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1368,1331,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1028,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
578,110,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1864,829,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1784,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2027,87,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2051,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
480,87,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2144,245,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
577,1,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
925,766,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
734,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1489,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1705,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
326,1606,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
794,957,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
606,101,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1707,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
681,15,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1543,388,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1579,836,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
693,87,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1155,261,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1358,998,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
470,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
831,1616,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
