lemma_id,doc_id,sent_idx,sentence,tokens_json,lemmas_json,lemmas_with_case_json,lemmatized_text,lemmatized_text_with_case,pos_tags_json,cleaned_version,created_at
1193,doc_d9be,136,"In this example, using the block allocation method CPU ids 0-3 are allocated on socket id 0 and CPU ids 4-5 are allocated on socket id 1.","[""example"", ""block"", ""allocation"", ""method"", ""CPU"", ""ids"", ""0"", ""3"", ""allocated"", ""socket"", ""d"", ""0"", ""CPU"", ""ids"", ""4"", ""5"", ""allocated"", ""socket"", ""d"", ""1""]","[""example"", ""block"", ""allocation"", ""method"", ""CPU"", ""ids"", ""0"", ""3"", ""allocate"", ""socket"", ""d"", ""0"", ""CPU"", ""ids"", ""4"", ""5"", ""allocate"", ""socket"", ""d"", ""1""]","[""example"", ""block"", ""allocation"", ""method"", ""CPU"", ""ids"", ""0"", ""3"", ""allocate"", ""socket"", ""d"", ""0"", ""CPU"", ""ids"", ""4"", ""5"", ""allocate"", ""socket"", ""d"", ""1""]",example block allocation method CPU ids 0 3 allocate socket d 0 CPU ids 4 5 allocate socket d 1,example block allocation method CPU ids 0 3 allocate socket d 0 CPU ids 4 5 allocate socket d 1,"[""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""PROPN"", ""VERB"", ""NUM"", ""NUM"", ""VERB"", ""NOUN"", ""PROPN"", ""NUM"", ""PROPN"", ""NOUN"", ""NUM"", ""NUM"", ""VERB"", ""NOUN"", ""PROPN"", ""NUM""]",1,2026-02-03T19:05:04Z
1194,doc_d9be,137,"Using the cyclic distribution method, CPU ids 0, 1 and 4 were distributed to task id 0, and CPU ids 2, 3 and 5 were distributed to task id 1.","[""cyclic"", ""distribution"", ""method"", ""CPU"", ""ids"", ""0"", ""1"", ""4"", ""distributed"", ""task"", ""d"", ""0"", ""CPU"", ""ids"", ""2"", ""3"", ""5"", ""distributed"", ""task"", ""d"", ""1""]","[""cyclic"", ""distribution"", ""method"", ""CPU"", ""ids"", ""0"", ""1"", ""4"", ""distribute"", ""task"", ""d"", ""0"", ""CPU"", ""ids"", ""2"", ""3"", ""5"", ""distribute"", ""task"", ""d"", ""1""]","[""cyclic"", ""distribution"", ""method"", ""CPU"", ""ids"", ""0"", ""1"", ""4"", ""distribute"", ""task"", ""d"", ""0"", ""CPU"", ""ids"", ""2"", ""3"", ""5"", ""distribute"", ""task"", ""d"", ""1""]",cyclic distribution method CPU ids 0 1 4 distribute task d 0 CPU ids 2 3 5 distribute task d 1,cyclic distribution method CPU ids 0 1 4 distribute task d 0 CPU ids 2 3 5 distribute task d 1,"[""ADJ"", ""NOUN"", ""NOUN"", ""PROPN"", ""PROPN"", ""NUM"", ""NUM"", ""NUM"", ""VERB"", ""NOUN"", ""PROPN"", ""NUM"", ""PROPN"", ""PROPN"", ""NUM"", ""NUM"", ""NUM"", ""VERB"", ""NOUN"", ""PROPN"", ""NUM""]",1,2026-02-03T19:05:04Z
1195,doc_d9be,138,"Applying socket binding, both tasks are therefore bound to the allocated CPUs on both sockets.","[""Applying"", ""socket"", ""binding"", ""tasks"", ""bound"", ""allocated"", ""CPUs"", ""sockets""]","[""apply"", ""socket"", ""bind"", ""task"", ""bind"", ""allocate"", ""cpu"", ""socket""]","[""Apply"", ""socket"", ""bind"", ""task"", ""bind"", ""allocate"", ""Cpu"", ""socket""]",apply socket bind task bind allocate cpu socket,Apply socket bind task bind allocate Cpu socket,"[""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""VERB"", ""NOUN"", ""NOUN""]",1,2026-02-03T19:05:04Z
1196,doc_d9be,139,"Nodenamen0
Socket id01
Number of Allocated CPUs42
Allocated CPU ids0 1 2 34 5
Binding of Tasks to CPUsCPU id01234567
Task ids0 10 1-
Example 14: Consumable resources with task affinity and customized allocation and distribution
A job requires 18 CPUs (18 tasks with no overcommitment).","[""Nodenamen0"", ""\n"", ""Socket"", ""id01"", ""\n"", ""Number"", ""Allocated"", ""CPUs42"", ""\n"", ""Allocated"", ""CPU"", ""ids0"", ""1"", ""2"", ""34"", ""5"", ""\n"", ""Binding"", ""Tasks"", ""CPUsCPU"", ""id01234567"", ""\n"", ""Task"", ""ids0"", ""10"", ""1-"", ""\n"", ""Example"", ""14"", ""Consumable"", ""resources"", ""task"", ""affinity"", ""customized"", ""allocation"", ""distribution"", ""\n"", ""job"", ""requires"", ""18"", ""CPUs"", ""18"", ""tasks"", ""overcommitment""]","[""Nodenamen0"", ""\n"", ""Socket"", ""id01"", ""\n"", ""number"", ""Allocated"", ""cpus42"", ""\n"", ""allocate"", ""CPU"", ""ids0"", ""1"", ""2"", ""34"", ""5"", ""\n"", ""Binding"", ""Tasks"", ""cpuscpu"", ""id01234567"", ""\n"", ""Task"", ""ids0"", ""10"", ""1-"", ""\n"", ""Example"", ""14"", ""consumable"", ""resource"", ""task"", ""affinity"", ""customize"", ""allocation"", ""distribution"", ""\n"", ""job"", ""require"", ""18"", ""cpu"", ""18"", ""task"", ""overcommitment""]","[""Nodenamen0"", ""\n"", ""Socket"", ""id01"", ""\n"", ""Number"", ""Allocated"", ""Cpus42"", ""\n"", ""Allocate"", ""CPU"", ""ids0"", ""1"", ""2"", ""34"", ""5"", ""\n"", ""Binding"", ""Tasks"", ""Cpuscpu"", ""id01234567"", ""\n"", ""Task"", ""ids0"", ""10"", ""1-"", ""\n"", ""Example"", ""14"", ""Consumable"", ""resource"", ""task"", ""affinity"", ""customize"", ""allocation"", ""distribution"", ""\n"", ""job"", ""require"", ""18"", ""Cpu"", ""18"", ""task"", ""overcommitment""]","Nodenamen0 
 Socket id01 
 number Allocated cpus42 
 allocate CPU ids0 1 2 34 5 
 Binding Tasks cpuscpu id01234567 
 Task ids0 10 1- 
 Example 14 consumable resource task affinity customize allocation distribution 
 job require 18 cpu 18 task overcommitment","Nodenamen0 
 Socket id01 
 Number Allocated Cpus42 
 Allocate CPU ids0 1 2 34 5 
 Binding Tasks Cpuscpu id01234567 
 Task ids0 10 1- 
 Example 14 Consumable resource task affinity customize allocation distribution 
 job require 18 Cpu 18 task overcommitment","[""PROPN"", ""SPACE"", ""PROPN"", ""PROPN"", ""SPACE"", ""NOUN"", ""PROPN"", ""NOUN"", ""SPACE"", ""VERB"", ""PROPN"", ""NOUN"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""SPACE"", ""PROPN"", ""PROPN"", ""VERB"", ""X"", ""SPACE"", ""PROPN"", ""PROPN"", ""NUM"", ""NUM"", ""SPACE"", ""PROPN"", ""NUM"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""NOUN"", ""SPACE"", ""NOUN"", ""VERB"", ""NUM"", ""NOUN"", ""NUM"", ""NOUN"", ""NOUN""]",1,2026-02-03T19:05:04Z
1197,doc_d9be,140,Run the job in the default partition. Allocate 6 CPUs on each node using block allocation within nodes. Use cyclic distribution of tasks to nodes and block distribution of tasks for CPU binding.,"[""Run"", ""job"", ""default"", ""partition"", ""Allocate"", ""6"", ""CPUs"", ""node"", ""block"", ""allocation"", ""nodes"", ""Use"", ""cyclic"", ""distribution"", ""tasks"", ""nodes"", ""block"", ""distribution"", ""tasks"", ""CPU"", ""binding""]","[""run"", ""job"", ""default"", ""partition"", ""Allocate"", ""6"", ""cpu"", ""node"", ""block"", ""allocation"", ""nodes"", ""use"", ""cyclic"", ""distribution"", ""task"", ""node"", ""block"", ""distribution"", ""task"", ""cpu"", ""bind""]","[""Run"", ""job"", ""default"", ""partition"", ""Allocate"", ""6"", ""Cpu"", ""node"", ""block"", ""allocation"", ""nodes"", ""Use"", ""cyclic"", ""distribution"", ""task"", ""node"", ""block"", ""distribution"", ""task"", ""CPU"", ""bind""]",run job default partition Allocate 6 cpu node block allocation nodes use cyclic distribution task node block distribution task cpu bind,Run job default partition Allocate 6 Cpu node block allocation nodes Use cyclic distribution task node block distribution task CPU bind,"[""VERB"", ""NOUN"", ""NOUN"", ""NOUN"", ""PROPN"", ""NUM"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""PROPN"", ""VERB"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB""]",1,2026-02-03T19:05:04Z
1198,doc_d9be,141,"srun --nodes=3-3 --ntasks=18 --ntasks-per-node=6
--distribution=cyclic:block --cpu-bind=cores ...
Comments:
This example shows the use of task affinity with customized allocation of CPUs and distribution of tasks across nodes and within nodes for binding.","[""srun"", ""--nodes=3"", ""3"", ""--ntasks=18"", ""--ntasks"", ""node=6"", ""\n"", ""--distribution"", ""="", ""cyclic"", ""block"", ""--cpu"", ""bind"", ""="", ""cores"", ""\n"", ""Comments"", ""\n"", ""example"", ""shows"", ""use"", ""task"", ""affinity"", ""customized"", ""allocation"", ""CPUs"", ""distribution"", ""tasks"", ""nodes"", ""nodes"", ""binding""]","[""srun"", ""--nodes=3"", ""3"", ""--ntasks=18"", ""--ntasks"", ""node=6"", ""\n"", ""--distribution"", ""="", ""cyclic"", ""block"", ""--cpu"", ""bind"", ""="", ""core"", ""\n"", ""comment"", ""\n"", ""example"", ""show"", ""use"", ""task"", ""affinity"", ""customize"", ""allocation"", ""cpu"", ""distribution"", ""task"", ""node"", ""node"", ""bind""]","[""srun"", ""--nodes=3"", ""3"", ""--ntasks=18"", ""--ntasks"", ""node=6"", ""\n"", ""--distribution"", ""="", ""cyclic"", ""block"", ""--cpu"", ""bind"", ""="", ""core"", ""\n"", ""Comment"", ""\n"", ""example"", ""show"", ""use"", ""task"", ""affinity"", ""customize"", ""allocation"", ""Cpu"", ""distribution"", ""task"", ""node"", ""node"", ""bind""]","srun --nodes=3 3 --ntasks=18 --ntasks node=6 
 --distribution = cyclic block --cpu bind = core 
 comment 
 example show use task affinity customize allocation cpu distribution task node node bind","srun --nodes=3 3 --ntasks=18 --ntasks node=6 
 --distribution = cyclic block --cpu bind = core 
 Comment 
 example show use task affinity customize allocation Cpu distribution task node node bind","[""PROPN"", ""PROPN"", ""NUM"", ""PUNCT"", ""NOUN"", ""PROPN"", ""SPACE"", ""PUNCT"", ""NOUN"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""SPACE"", ""NOUN"", ""SPACE"", ""NOUN"", ""VERB"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB""]",1,2026-02-03T19:05:04Z
1199,doc_d9be,142,"The srun options specify the following conditions for the job: 18 tasks, 1 unique CPU per task, using all 3 nodes in the partition, with 6 tasks per node.","[""srun"", ""options"", ""specify"", ""following"", ""conditions"", ""job"", ""18"", ""tasks"", ""1"", ""unique"", ""CPU"", ""task"", ""3"", ""nodes"", ""partition"", ""6"", ""tasks"", ""node""]","[""srun"", ""option"", ""specify"", ""follow"", ""condition"", ""job"", ""18"", ""task"", ""1"", ""unique"", ""cpu"", ""task"", ""3"", ""node"", ""partition"", ""6"", ""task"", ""node""]","[""srun"", ""option"", ""specify"", ""follow"", ""condition"", ""job"", ""18"", ""task"", ""1"", ""unique"", ""CPU"", ""task"", ""3"", ""node"", ""partition"", ""6"", ""task"", ""node""]",srun option specify follow condition job 18 task 1 unique cpu task 3 node partition 6 task node,srun option specify follow condition job 18 task 1 unique CPU task 3 node partition 6 task node,"[""ADJ"", ""NOUN"", ""VERB"", ""VERB"", ""NOUN"", ""NOUN"", ""NUM"", ""NOUN"", ""NUM"", ""ADJ"", ""NOUN"", ""NOUN"", ""NUM"", ""NOUN"", ""NOUN"", ""NUM"", ""NOUN"", ""NOUN""]",1,2026-02-03T19:05:04Z
1200,doc_d9be,143,The CR_CORE_DEFAULT_DIST_BLOCK configuration option specifies block allocation within nodes.,"[""CR_CORE_DEFAULT_DIST_BLOCK"", ""configuration"", ""option"", ""specifies"", ""block"", ""allocation"", ""nodes""]","[""cr_core_default_dist_block"", ""configuration"", ""option"", ""specifie"", ""block"", ""allocation"", ""nodes""]","[""CR_CORE_DEFAULT_DIST_BLOCK"", ""configuration"", ""option"", ""specifie"", ""block"", ""allocation"", ""nodes""]",cr_core_default_dist_block configuration option specifie block allocation nodes,CR_CORE_DEFAULT_DIST_BLOCK configuration option specifie block allocation nodes,"[""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""PROPN""]",1,2026-02-03T19:05:04Z
1201,doc_d9be,144,"To satisfy these conditions, Slurm allocates 6 CPUs on each node, with 4 CPUs allocated on one socket and 2 CPUs on the other socket.","[""satisfy"", ""conditions"", ""Slurm"", ""allocates"", ""6"", ""CPUs"", ""node"", ""4"", ""CPUs"", ""allocated"", ""socket"", ""2"", ""CPUs"", ""socket""]","[""satisfy"", ""condition"", ""Slurm"", ""allocate"", ""6"", ""cpu"", ""node"", ""4"", ""cpu"", ""allocate"", ""socket"", ""2"", ""cpu"", ""socket""]","[""satisfy"", ""condition"", ""Slurm"", ""allocate"", ""6"", ""Cpu"", ""node"", ""4"", ""Cpu"", ""allocate"", ""socket"", ""2"", ""Cpu"", ""socket""]",satisfy condition Slurm allocate 6 cpu node 4 cpu allocate socket 2 cpu socket,satisfy condition Slurm allocate 6 Cpu node 4 Cpu allocate socket 2 Cpu socket,"[""VERB"", ""NOUN"", ""PROPN"", ""VERB"", ""NUM"", ""NOUN"", ""NOUN"", ""NUM"", ""NOUN"", ""VERB"", ""NOUN"", ""NUM"", ""NOUN"", ""NOUN""]",1,2026-02-03T19:05:04Z
1202,doc_d9be,145,The --distribution=cyclic:block option specifies cyclic distribution of tasks to nodes and block distribution of tasks to CPUs within nodes for binding.,"[""--distribution"", ""="", ""cyclic"", ""block"", ""option"", ""specifies"", ""cyclic"", ""distribution"", ""tasks"", ""nodes"", ""block"", ""distribution"", ""tasks"", ""CPUs"", ""nodes"", ""binding""]","[""--distribution"", ""="", ""cyclic"", ""block"", ""option"", ""specify"", ""cyclic"", ""distribution"", ""task"", ""node"", ""block"", ""distribution"", ""task"", ""cpu"", ""node"", ""bind""]","[""--distribution"", ""="", ""cyclic"", ""block"", ""option"", ""specify"", ""cyclic"", ""distribution"", ""task"", ""node"", ""block"", ""distribution"", ""task"", ""Cpu"", ""node"", ""bind""]",--distribution = cyclic block option specify cyclic distribution task node block distribution task cpu node bind,--distribution = cyclic block option specify cyclic distribution task node block distribution task Cpu node bind,"[""PROPN"", ""NOUN"", ""ADJ"", ""NOUN"", ""NOUN"", ""VERB"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB""]",1,2026-02-03T19:05:04Z
1203,doc_d9be,146,"The following table shows a possible pattern of allocation, distribution and binding for this job.","[""following"", ""table"", ""shows"", ""possible"", ""pattern"", ""allocation"", ""distribution"", ""binding"", ""job""]","[""follow"", ""table"", ""show"", ""possible"", ""pattern"", ""allocation"", ""distribution"", ""bind"", ""job""]","[""follow"", ""table"", ""show"", ""possible"", ""pattern"", ""allocation"", ""distribution"", ""bind"", ""job""]",follow table show possible pattern allocation distribution bind job,follow table show possible pattern allocation distribution bind job,"[""VERB"", ""NOUN"", ""VERB"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN""]",1,2026-02-03T19:05:04Z
1204,doc_d9be,147,"For example, task id 10 is bound to CPU id 3 on node n1.","[""example"", ""task"", ""d"", ""10"", ""bound"", ""CPU"", ""d"", ""3"", ""node"", ""n1""]","[""example"", ""task"", ""d"", ""10"", ""bind"", ""CPU"", ""d"", ""3"", ""node"", ""n1""]","[""example"", ""task"", ""d"", ""10"", ""bind"", ""CPU"", ""d"", ""3"", ""node"", ""n1""]",example task d 10 bind CPU d 3 node n1,example task d 10 bind CPU d 3 node n1,"[""NOUN"", ""NOUN"", ""PROPN"", ""NUM"", ""VERB"", ""PROPN"", ""PROPN"", ""NUM"", ""NOUN"", ""PROPN""]",1,2026-02-03T19:05:04Z
1205,doc_d9be,148,"Nodenamen0n1n2
Socket id010101
Number of Allocated CPUs424242
Allocated CPU ids0 1 2 3 4 50 1 2 3 4 50 1 2 3 4 5
Number of Tasks666
Distribution of Tasks to Nodes, by Task id0
Binding of Tasks to CPUsCPU id012345670123456701234567
Task id03691215--147101316--258111417--
Example 15: Consumable resources with task affinity to optimize the performance of a multi-task, multi-thread job
A job requires 9 CPUs (3 tasks and 3 CPUs per task with no overcommitment).","[""Nodenamen0n1n2"", ""\n"", ""Socket"", ""id010101"", ""\n"", ""Number"", ""Allocated"", ""CPUs424242"", ""\n"", ""Allocated"", ""CPU"", ""ids0"", ""1"", ""2"", ""3"", ""4"", ""50"", ""1"", ""2"", ""3"", ""4"", ""50"", ""1"", ""2"", ""3"", ""4"", ""5"", ""\n"", ""Number"", ""Tasks666"", ""\n"", ""Distribution"", ""Tasks"", ""Nodes"", ""Task"", ""id0"", ""\n"", ""Binding"", ""Tasks"", ""CPUsCPU"", ""id012345670123456701234567"", ""\n"", ""Task"", ""id03691215"", ""-147101316"", ""-258111417"", ""\n"", ""Example"", ""15"", ""Consumable"", ""resources"", ""task"", ""affinity"", ""optimize"", ""performance"", ""multi"", ""task"", ""multi"", ""thread"", ""job"", ""\n"", ""job"", ""requires"", ""9"", ""CPUs"", ""3"", ""tasks"", ""3"", ""CPUs"", ""task"", ""overcommitment""]","[""Nodenamen0n1n2"", ""\n"", ""socket"", ""id010101"", ""\n"", ""number"", ""Allocated"", ""CPUs424242"", ""\n"", ""allocate"", ""CPU"", ""ids0"", ""1"", ""2"", ""3"", ""4"", ""50"", ""1"", ""2"", ""3"", ""4"", ""50"", ""1"", ""2"", ""3"", ""4"", ""5"", ""\n"", ""number"", ""Tasks666"", ""\n"", ""Distribution"", ""Tasks"", ""Nodes"", ""Task"", ""id0"", ""\n"", ""bind"", ""Tasks"", ""cpuscpu"", ""id012345670123456701234567"", ""\n"", ""Task"", ""id03691215"", ""-147101316"", ""-258111417"", ""\n"", ""Example"", ""15"", ""consumable"", ""resource"", ""task"", ""affinity"", ""optimize"", ""performance"", ""multi"", ""task"", ""multi"", ""thread"", ""job"", ""\n"", ""job"", ""require"", ""9"", ""cpu"", ""3"", ""task"", ""3"", ""cpu"", ""task"", ""overcommitment""]","[""Nodenamen0n1n2"", ""\n"", ""Socket"", ""id010101"", ""\n"", ""Number"", ""Allocated"", ""Cpus424242"", ""\n"", ""Allocate"", ""CPU"", ""ids0"", ""1"", ""2"", ""3"", ""4"", ""50"", ""1"", ""2"", ""3"", ""4"", ""50"", ""1"", ""2"", ""3"", ""4"", ""5"", ""\n"", ""Number"", ""Tasks666"", ""\n"", ""Distribution"", ""Tasks"", ""Nodes"", ""Task"", ""id0"", ""\n"", ""Bind"", ""Tasks"", ""Cpuscpu"", ""id012345670123456701234567"", ""\n"", ""Task"", ""id03691215"", ""-147101316"", ""-258111417"", ""\n"", ""Example"", ""15"", ""Consumable"", ""resource"", ""task"", ""affinity"", ""optimize"", ""performance"", ""multi"", ""task"", ""multi"", ""thread"", ""job"", ""\n"", ""job"", ""require"", ""9"", ""Cpu"", ""3"", ""task"", ""3"", ""Cpu"", ""task"", ""overcommitment""]","Nodenamen0n1n2 
 socket id010101 
 number Allocated CPUs424242 
 allocate CPU ids0 1 2 3 4 50 1 2 3 4 50 1 2 3 4 5 
 number Tasks666 
 Distribution Tasks Nodes Task id0 
 bind Tasks cpuscpu id012345670123456701234567 
 Task id03691215 -147101316 -258111417 
 Example 15 consumable resource task affinity optimize performance multi task multi thread job 
 job require 9 cpu 3 task 3 cpu task overcommitment","Nodenamen0n1n2 
 Socket id010101 
 Number Allocated Cpus424242 
 Allocate CPU ids0 1 2 3 4 50 1 2 3 4 50 1 2 3 4 5 
 Number Tasks666 
 Distribution Tasks Nodes Task id0 
 Bind Tasks Cpuscpu id012345670123456701234567 
 Task id03691215 -147101316 -258111417 
 Example 15 Consumable resource task affinity optimize performance multi task multi thread job 
 job require 9 Cpu 3 task 3 Cpu task overcommitment","[""PROPN"", ""SPACE"", ""NOUN"", ""PROPN"", ""SPACE"", ""NOUN"", ""PROPN"", ""PROPN"", ""SPACE"", ""VERB"", ""PROPN"", ""NOUN"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""NUM"", ""SPACE"", ""NOUN"", ""PROPN"", ""SPACE"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""NOUN"", ""SPACE"", ""VERB"", ""PROPN"", ""NOUN"", ""NOUN"", ""SPACE"", ""PROPN"", ""PROPN"", ""NOUN"", ""ADJ"", ""SPACE"", ""PROPN"", ""NUM"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""ADJ"", ""ADJ"", ""ADJ"", ""ADJ"", ""NOUN"", ""SPACE"", ""NOUN"", ""VERB"", ""NUM"", ""NOUN"", ""NUM"", ""NOUN"", ""NUM"", ""NOUN"", ""NOUN"", ""NOUN""]",1,2026-02-03T19:05:04Z
1206,doc_d9be,149,"Run the job in the default partition, managing the CPUs to optimize the performance of the job.","[""Run"", ""job"", ""default"", ""partition"", ""managing"", ""CPUs"", ""optimize"", ""performance"", ""job""]","[""run"", ""job"", ""default"", ""partition"", ""manage"", ""cpu"", ""optimize"", ""performance"", ""job""]","[""Run"", ""job"", ""default"", ""partition"", ""manage"", ""Cpu"", ""optimize"", ""performance"", ""job""]",run job default partition manage cpu optimize performance job,Run job default partition manage Cpu optimize performance job,"[""VERB"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""NOUN""]",1,2026-02-03T19:05:04Z
1207,doc_d9be,150,"slurm.conf options:
SelectType=select/cons_tres
SelectTypeParameters=CR_Core,CR_CORE_DEFAULT_DIST_BLOCK
TaskPlugin=task/affinity
Command line:
srun --ntasks=3 --cpus-per-task=3 --ntasks-per-node=1 --cpu-bind=cores ...
Comments:
To optimize the performance of this job, the user wishes to allocate 3 CPUs from each of 3 sockets and bind each task to the 3 CPUs in a single socket. The SelectTypeParameters configuration option specifies a consumable resource type of cores and block allocation within nodes. The TaskPlugin configuration option enables task affinity.","[""slurm.conf"", ""options"", ""\n"", ""SelectType"", ""="", ""select"", ""cons_tres"", ""\n"", ""SelectTypeParameters"", ""="", ""CR_Core"", ""CR_CORE_DEFAULT_DIST_BLOCK"", ""\n"", ""TaskPlugin"", ""="", ""task"", ""affinity"", ""\n"", ""Command"", ""line"", ""\n"", ""srun"", ""--ntasks=3"", ""--cpus"", ""task=3"", ""--ntasks"", ""node=1"", ""--cpu"", ""bind"", ""="", ""cores"", ""\n"", ""Comments"", ""\n"", ""optimize"", ""performance"", ""job"", ""user"", ""wishes"", ""allocate"", ""3"", ""CPUs"", ""3"", ""sockets"", ""bind"", ""task"", ""3"", ""CPUs"", ""single"", ""socket"", ""SelectTypeParameters"", ""configuration"", ""option"", ""specifies"", ""consumable"", ""resource"", ""type"", ""cores"", ""block"", ""allocation"", ""nodes"", ""TaskPlugin"", ""configuration"", ""option"", ""enables"", ""task"", ""affinity""]","[""slurm.conf"", ""option"", ""\n"", ""selecttype"", ""="", ""select"", ""cons_tre"", ""\n"", ""selecttypeparameter"", ""="", ""cr_core"", ""CR_CORE_DEFAULT_DIST_BLOCK"", ""\n"", ""TaskPlugin"", ""="", ""task"", ""affinity"", ""\n"", ""Command"", ""line"", ""\n"", ""srun"", ""--ntasks=3"", ""--cpus"", ""task=3"", ""--ntasks"", ""node=1"", ""--cpu"", ""bind"", ""="", ""core"", ""\n"", ""comment"", ""\n"", ""optimize"", ""performance"", ""job"", ""user"", ""wish"", ""allocate"", ""3"", ""cpu"", ""3"", ""socket"", ""bind"", ""task"", ""3"", ""cpu"", ""single"", ""socket"", ""selecttypeparameter"", ""configuration"", ""option"", ""specify"", ""consumable"", ""resource"", ""type"", ""core"", ""block"", ""allocation"", ""nodes"", ""TaskPlugin"", ""configuration"", ""option"", ""enable"", ""task"", ""affinity""]","[""slurm.conf"", ""option"", ""\n"", ""Selecttype"", ""="", ""select"", ""cons_tre"", ""\n"", ""Selecttypeparameter"", ""="", ""Cr_core"", ""CR_CORE_DEFAULT_DIST_BLOCK"", ""\n"", ""Taskplugin"", ""="", ""task"", ""affinity"", ""\n"", ""Command"", ""line"", ""\n"", ""srun"", ""--ntasks=3"", ""--cpus"", ""task=3"", ""--ntasks"", ""node=1"", ""--cpu"", ""bind"", ""="", ""core"", ""\n"", ""Comment"", ""\n"", ""optimize"", ""performance"", ""job"", ""user"", ""wish"", ""allocate"", ""3"", ""Cpu"", ""3"", ""socket"", ""bind"", ""task"", ""3"", ""Cpu"", ""single"", ""socket"", ""Selecttypeparameter"", ""configuration"", ""option"", ""specify"", ""consumable"", ""resource"", ""type"", ""core"", ""block"", ""allocation"", ""nodes"", ""Taskplugin"", ""configuration"", ""option"", ""enable"", ""task"", ""affinity""]","slurm.conf option 
 selecttype = select cons_tre 
 selecttypeparameter = cr_core CR_CORE_DEFAULT_DIST_BLOCK 
 TaskPlugin = task affinity 
 Command line 
 srun --ntasks=3 --cpus task=3 --ntasks node=1 --cpu bind = core 
 comment 
 optimize performance job user wish allocate 3 cpu 3 socket bind task 3 cpu single socket selecttypeparameter configuration option specify consumable resource type core block allocation nodes TaskPlugin configuration option enable task affinity","slurm.conf option 
 Selecttype = select cons_tre 
 Selecttypeparameter = Cr_core CR_CORE_DEFAULT_DIST_BLOCK 
 Taskplugin = task affinity 
 Command line 
 srun --ntasks=3 --cpus task=3 --ntasks node=1 --cpu bind = core 
 Comment 
 optimize performance job user wish allocate 3 Cpu 3 socket bind task 3 Cpu single socket Selecttypeparameter configuration option specify consumable resource type core block allocation nodes Taskplugin configuration option enable task affinity","[""NOUN"", ""NOUN"", ""SPACE"", ""NOUN"", ""ADJ"", ""ADJ"", ""NOUN"", ""SPACE"", ""NOUN"", ""NOUN"", ""NOUN"", ""PROPN"", ""SPACE"", ""PROPN"", ""SYM"", ""NOUN"", ""NOUN"", ""SPACE"", ""PROPN"", ""NOUN"", ""SPACE"", ""PROPN"", ""PUNCT"", ""PROPN"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""SPACE"", ""NOUN"", ""SPACE"", ""VERB"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""VERB"", ""NUM"", ""NOUN"", ""NUM"", ""NOUN"", ""VERB"", ""NOUN"", ""NUM"", ""NOUN"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""PROPN"", ""PROPN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""NOUN""]",1,2026-02-03T19:05:04Z
